Time,PosX,PosY,PosZ,QuatW,QuatX,QuatY,QuatZ,VelX,VelY,VelZ,
1609652092758866944,4.46847,0.24618,0.00107,0.96684,0.00308,0.00148,0.25536,0.37469,0.37493,-0.01690,
1609652092825461504,4.49091,0.26980,0.00132,0.96458,0.00337,0.00136,0.26376,0.34029,0.33978,0.00389,
1609652092892129536,4.51294,0.29373,0.00195,0.96223,0.00310,0.00128,0.27221,0.29660,0.32423,-0.00699,
1609652092958874624,4.53486,0.31816,0.00222,0.95982,0.00264,0.00126,0.28059,0.32240,0.36045,0.00278,
1609652093025681664,4.55603,0.34295,0.00268,0.95729,0.00249,0.00114,0.28911,0.30268,0.33859,0.00642,
1609652093092187136,4.57642,0.36846,0.00362,0.95467,0.00269,0.00090,0.29764,0.34794,0.38216,0.01918,
1609652093159021824,4.59733,0.39378,0.00402,0.95203,0.00310,0.00072,0.30600,0.35359,0.38459,0.02881,
1609652093225571584,4.61814,0.41880,0.00436,0.94935,0.00370,0.00051,0.31418,0.33165,0.36901,0.01076,
1609652093292290560,4.63720,0.44510,0.00863,0.94664,0.00402,0.00054,0.32227,0.33161,0.38555,0.05072,
1609652093358918144,4.65750,0.47134,0.00521,0.94368,0.00436,0.00014,0.33082,0.29246,0.40217,0.00897,
1609652093425530368,4.67566,0.49878,0.00549,0.94067,0.00454,0.00008,0.33930,0.26849,0.41474,-0.00580,
1609652093492295168,4.69345,0.52641,0.00512,0.93758,0.00467,0.00032,0.34773,0.29050,0.40570,0.01218,
1609652093559107072,4.71130,0.55400,0.00485,0.93437,0.00502,0.00063,0.35628,0.28024,0.42148,0.01000,
1609652093625841664,4.72827,0.58254,0.00589,0.93079,0.00542,0.00052,0.36551,0.28002,0.45235,0.00784,
1609652093692351744,4.74471,0.61187,0.00570,0.92703,0.00614,0.00066,0.37495,0.28479,0.44527,0.00100,
1609652093759112448,4.76060,0.64141,0.00657,0.92325,0.00672,0.00036,0.38415,0.28277,0.44535,0.01289,
1609652093825876480,4.77568,0.67132,0.00758,0.91927,0.00691,-0.00007,0.39357,0.25127,0.44306,-0.01900,
1609652093892324352,4.79033,0.70126,0.00827,0.91519,0.00684,-0.00026,0.40297,0.23089,0.44205,-0.00013,
1609652093959316992,4.80473,0.73166,0.00959,0.91106,0.00696,-0.00044,0.41221,0.23864,0.45382,0.01227,
1609652094025805312,4.81817,0.76269,0.01076,0.90683,0.00687,-0.00085,0.42143,0.23393,0.47388,0.01561,
1609652094092354816,4.83080,0.79376,0.01087,0.90248,0.00666,-0.00104,0.43067,0.18400,0.42332,-0.00723,
1609652094159359744,4.84325,0.82486,0.01198,0.89815,0.00638,-0.00137,0.43964,0.20005,0.45675,0.01204,
1609652094225778176,4.85408,0.85626,0.01251,0.89372,0.00617,-0.00155,0.44858,0.17762,0.45371,0.00121,
1609652094292446464,4.86439,0.88828,0.01282,0.88918,0.00594,-0.00155,0.45752,0.17210,0.48413,0.00334,
1609652094359146240,4.87390,0.92031,0.01355,0.88460,0.00610,-0.00173,0.46630,0.17397,0.47406,0.02146,
1609652094425930496,4.88286,0.95269,0.01485,0.87987,0.00610,-0.00195,0.47517,0.16169,0.48709,0.00936,
1609652094492650752,4.89146,0.98523,0.01510,0.87517,0.00612,-0.00186,0.48377,0.13806,0.48461,-0.00522,
1609652094559459840,4.89930,1.01738,0.01609,0.87041,0.00626,-0.00205,0.49227,0.12758,0.47020,0.00780,
1609652094625774336,4.90618,1.04943,0.01623,0.86565,0.00629,-0.00196,0.50061,0.13484,0.45895,0.02867,
1609652094692705792,4.91350,1.08236,0.01706,0.86078,0.00637,-0.00209,0.50893,0.12583,0.48397,0.00512,
1609652094759219200,4.92010,1.11507,0.01743,0.85583,0.00637,-0.00229,0.51722,0.11927,0.47836,0.00250,
1609652094825963264,4.92621,1.14759,0.01726,0.85069,0.00646,-0.00232,0.52563,0.12028,0.49598,-0.01060,
1609652094892582400,4.93202,1.18056,0.01701,0.84557,0.00678,-0.00236,0.53382,0.10330,0.51184,-0.01626,
1609652094959389184,4.93649,1.21365,0.01654,0.84030,0.00714,-0.00224,0.54208,0.06628,0.51576,-0.02628,
1609652095025960960,4.94061,1.24665,0.01574,0.83489,0.00707,-0.00198,0.55036,0.06974,0.49005,0.00439,
1609652095092651008,4.94412,1.28011,0.01554,0.82943,0.00689,-0.00177,0.55857,0.03963,0.46005,-0.00352,
1609652095159309824,4.94671,1.31335,0.01570,0.82394,0.00670,-0.00161,0.56664,0.02966,0.46896,0.01361,
1609652095226049280,4.94864,1.34655,0.01521,0.81835,0.00629,-0.00132,0.57469,0.03509,0.47388,-0.00990,
1609652095292932352,4.95084,1.38002,0.01475,0.81278,0.00584,-0.00119,0.58254,0.02937,0.46429,0.00855,
1609652095359435008,4.95150,1.41339,0.01530,0.80703,0.00572,-0.00110,0.59049,0.02243,0.50955,-0.00212,
1609652095426151680,4.95226,1.44684,0.01542,0.80119,0.00565,-0.00096,0.59838,0.01687,0.50712,0.01136,
1609652095492779008,4.95199,1.48016,0.01579,0.79524,0.00542,-0.00109,0.60627,0.01674,0.46192,-0.00011,
1609652095559439104,4.95155,1.51367,0.01589,0.78937,0.00507,-0.00114,0.61390,0.00146,0.46518,0.00183,
1609652095626343936,4.95028,1.54685,0.01536,0.78365,0.00461,-0.00103,0.62118,-0.01535,0.46617,-0.00860,
1609652095692962560,4.94835,1.57959,0.01550,0.77801,0.00422,-0.00111,0.62824,-0.03901,0.45311,-0.00927,
1609652095759674880,4.94582,1.61270,0.01512,0.77238,0.00376,-0.00091,0.63515,-0.02990,0.47535,-0.00501,
1609652095826129920,4.94288,1.64493,0.01468,0.76691,0.00370,-0.00082,0.64174,-0.03521,0.48674,-0.01018,
1609652095892904960,4.94022,1.67677,0.01540,0.76200,0.00384,-0.00092,0.64756,-0.02375,0.45229,0.00817,
1609652095959619072,4.93867,1.70723,0.01568,0.75853,0.00393,-0.00070,0.65162,-0.02121,0.44895,0.00993,
1609652096026309376,4.93822,1.73640,0.01592,0.75635,0.00398,-0.00060,0.65416,-0.02840,0.43056,0.00034,
1609652096092977408,4.93732,1.76478,0.01630,0.75486,0.00420,-0.00037,0.65587,-0.01699,0.44044,0.01575,
1609652096159464192,4.93672,1.79304,0.01648,0.75351,0.00436,-0.00034,0.65743,-0.02950,0.40943,-0.00354,
1609652096226383104,4.93575,1.82118,0.01684,0.75233,0.00414,-0.00016,0.65877,-0.02475,0.38734,0.00487,
1609652096293002496,4.93468,1.84870,0.01742,0.75133,0.00409,-0.00025,0.65991,-0.00943,0.42697,0.01530,
1609652096359681280,4.93406,1.87695,0.01791,0.75012,0.00394,-0.00032,0.66129,-0.00682,0.41031,0.00524,
1609652096426290688,4.93373,1.90568,0.01825,0.74834,0.00396,-0.00036,0.66330,-0.00376,0.42764,0.02166,
1609652096492985088,4.93234,1.93497,0.01863,0.74592,0.00405,-0.00038,0.66602,-0.02956,0.44352,0.00073,
1609652096559650304,4.92975,1.96491,0.01878,0.74282,0.00380,-0.00028,0.66948,-0.04379,0.40785,0.00457,
1609652096626280960,4.92633,1.99515,0.01895,0.73918,0.00349,-0.00029,0.67349,-0.04961,0.42699,0.01249,
1609652096692999424,4.92254,2.02522,0.01904,0.73576,0.00311,-0.00037,0.67723,-0.05477,0.42460,-0.00987,
1609652096759695360,4.91885,2.05518,0.01913,0.73218,0.00326,-0.00051,0.68111,-0.04793,0.47877,-0.00480,
1609652096826527232,4.91425,2.08479,0.01945,0.72864,0.00337,-0.00074,0.68489,-0.05914,0.47593,0.01145,
1609652096893131776,4.91000,2.11453,0.01984,0.72504,0.00351,-0.00077,0.68869,-0.06511,0.45137,0.02302,
1609652096959758848,4.90416,2.14458,0.02028,0.72135,0.00358,-0.00079,0.69256,-0.08021,0.46413,0.00221,
1609652097026466560,4.89941,2.17458,0.02008,0.71770,0.00351,-0.00079,0.69634,-0.07807,0.44671,-0.01807,
1609652097093154048,4.89311,2.20449,0.01986,0.71397,0.00338,-0.00089,0.70017,-0.07275,0.43802,0.01121,
1609652097159691264,4.88734,2.23430,0.02037,0.71025,0.00342,-0.00093,0.70394,-0.08910,0.44301,0.01995,
1609652097226366720,4.88081,2.26418,0.02004,0.70652,0.00328,-0.00090,0.70769,-0.08580,0.43400,-0.00901,
1609652097293143296,4.87420,2.29404,0.02004,0.70270,0.00310,-0.00085,0.71148,-0.09446,0.40273,-0.01648,
1609652097359741696,4.86692,2.32355,0.02000,0.69894,0.00281,-0.00091,0.71518,-0.10070,0.43252,0.01003,
1609652097426539776,4.86007,2.35317,0.02048,0.69513,0.00266,-0.00098,0.71888,-0.09210,0.44027,0.03092,
1609652097493209600,4.85289,2.38270,0.02010,0.69169,0.00261,-0.00106,0.72219,-0.10711,0.43288,0.01505,
1609652097560033536,4.84685,2.41124,0.02102,0.68924,0.00268,-0.00109,0.72453,-0.09249,0.40497,0.02233,
1609652097627082240,4.83907,2.43882,0.02110,0.68722,0.00235,-0.00106,0.72645,-0.09989,0.39562,0.02098,
1609652097693331200,4.83269,2.46622,0.02216,0.68563,0.00256,-0.00122,0.72794,-0.08084,0.40248,0.02400,
1609652097759973376,4.82635,2.49339,0.02218,0.68442,0.00269,-0.00124,0.72908,-0.08588,0.43654,0.04121,
1609652097826751488,4.82051,2.52053,0.02257,0.68380,0.00264,-0.00126,0.72967,-0.08963,0.40739,0.01635,
1609652097893421312,4.81490,2.54753,0.02331,0.68306,0.00274,-0.00152,0.73035,-0.06202,0.38872,0.02459,
1609652097960214528,4.80938,2.57468,0.02287,0.68256,0.00247,-0.00145,0.73082,-0.07458,0.38777,0.00804,
1609652098026803712,4.80396,2.60123,0.02318,0.68211,0.00268,-0.00147,0.73124,-0.07124,0.39293,0.01561,
1609652098093453312,4.79832,2.62757,0.02319,0.68190,0.00276,-0.00128,0.73144,-0.09281,0.42844,-0.00017,
1609652098160175104,4.79401,2.65419,0.02278,0.68197,0.00249,-0.00114,0.73137,-0.06105,0.39265,-0.00496,
1609652098226720512,4.78983,2.68051,0.02349,0.68202,0.00246,-0.00128,0.73133,-0.07095,0.39470,-0.01574,
1609652098293448704,4.78660,2.70702,0.02312,0.68223,0.00246,-0.00128,0.73114,-0.05995,0.41945,-0.00568,
1609652098360176128,4.78292,2.73347,0.02253,0.68235,0.00253,-0.00107,0.73102,-0.05878,0.41970,-0.00002,
1609652098427023104,4.77993,2.76017,0.02272,0.68241,0.00270,-0.00129,0.73096,-0.05706,0.41929,0.00669,
1609652098493925888,4.77596,2.78670,0.02262,0.68245,0.00271,-0.00131,0.73093,-0.06689,0.40691,-0.00039,
1609652098560211200,4.77228,2.81322,0.02217,0.68248,0.00253,-0.00131,0.73090,-0.06447,0.39143,0.00024,
1609652098626842624,4.76884,2.83969,0.02225,0.68257,0.00257,-0.00125,0.73081,-0.06473,0.38268,-0.00203,
1609652098693415168,4.76554,2.86601,0.02188,0.68278,0.00259,-0.00109,0.73062,-0.05706,0.37934,0.00536,
1609652098760184576,4.76302,2.89281,0.02177,0.68289,0.00254,-0.00093,0.73052,-0.06862,0.37376,-0.00405,
1609652098827034112,4.75874,2.91937,0.02216,0.68293,0.00232,-0.00085,0.73048,-0.05916,0.35379,0.00196,
1609652098893456640,4.75468,2.94580,0.02174,0.68300,0.00197,-0.00078,0.73042,-0.06601,0.35636,0.00177,
1609652098960096768,4.75050,2.97282,0.02241,0.68294,0.00162,-0.00074,0.73047,-0.04803,0.31192,0.00694,
1609652099027081216,4.74674,2.99877,0.02309,0.68304,0.00146,-0.00070,0.73038,-0.04562,0.34066,0.00275,
1609652099093607680,4.74455,3.02516,0.02375,0.68330,0.00145,-0.00116,0.73013,-0.04007,0.33886,0.03044,
1609652099160351232,4.74022,3.05189,0.02296,0.68325,0.00121,-0.00078,0.73018,-0.06712,0.42098,0.00566,
1609652099226941440,4.73646,3.07886,0.02218,0.68333,0.00090,-0.00068,0.73011,-0.06761,0.38478,0.00206,
1609652099293709056,4.73209,3.10516,0.02353,0.68317,0.00108,-0.00076,0.73026,-0.05781,0.40984,-0.00615,
1609652099360482816,4.72900,3.13177,0.02297,0.68317,0.00096,-0.00049,0.73026,-0.05821,0.43155,-0.01809,
1609652099426896640,4.72729,3.15878,0.02171,0.68254,0.00125,-0.00051,0.73084,-0.06470,0.42308,-0.01438,
1609652099493562880,4.72179,3.18648,0.02132,0.68090,0.00145,-0.00068,0.73237,-0.07421,0.47225,0.00427,
1609652099560246528,4.71593,3.21489,0.02065,0.67847,0.00121,-0.00064,0.73462,-0.10002,0.43885,-0.01721,
1609652099627046400,4.70922,3.24333,0.02070,0.67586,0.00129,-0.00067,0.73703,-0.08543,0.42914,-0.00573,
1609652099694174720,4.70527,3.27231,0.01837,0.67332,0.00102,-0.00064,0.73935,-0.10135,0.43509,-0.00211,
1609652099760503808,4.69942,3.30059,0.01867,0.67089,0.00095,-0.00066,0.74156,-0.09505,0.40099,-0.00935,
1609652099827157760,4.69552,3.32938,0.01778,0.66832,0.00111,-0.00070,0.74388,-0.10345,0.42624,0.00733,
1609652099894071808,4.68827,3.35776,0.01798,0.66552,0.00103,-0.00062,0.74638,-0.10022,0.42017,-0.00147,
1609652099960553728,4.68094,3.38596,0.01819,0.66260,0.00083,-0.00075,0.74897,-0.12234,0.42736,0.00116,
1609652100027122432,4.67607,3.41429,0.01723,0.65942,0.00082,-0.00087,0.75177,-0.10771,0.41675,-0.00263,
1609652100093922048,4.66856,3.44265,0.01748,0.65648,0.00067,-0.00084,0.75434,-0.10991,0.41157,0.00390,
1609652100160476928,4.66232,3.47112,0.01798,0.65324,0.00063,-0.00109,0.75715,-0.12096,0.43214,-0.00328,
1609652100227294720,4.65366,3.49952,0.01799,0.64991,0.00076,-0.00115,0.76001,-0.13784,0.45548,0.00355,
1609652100293960192,4.64553,3.52786,0.01725,0.64662,0.00077,-0.00123,0.76281,-0.14924,0.45488,-0.01524,
1609652100360692992,4.63660,3.55559,0.01753,0.64333,0.00093,-0.00142,0.76558,-0.14519,0.46137,-0.00032,
1609652100427119872,4.62682,3.58364,0.01749,0.63997,0.00097,-0.00159,0.76840,-0.15396,0.45046,-0.00496,
1609652100493825792,4.61748,3.61156,0.01766,0.63674,0.00095,-0.00165,0.77107,-0.15114,0.43566,-0.00944,
1609652100560569856,4.60704,3.63886,0.01781,0.63354,0.00097,-0.00171,0.77371,-0.15413,0.44591,-0.00610,
1609652100627431168,4.59708,3.66660,0.01755,0.63042,0.00105,-0.00182,0.77625,-0.15303,0.42790,-0.00566,
1609652100694081280,4.58664,3.69391,0.01623,0.62734,0.00110,-0.00186,0.77874,-0.14580,0.41953,-0.00096,
1609652100760754176,4.57696,3.72084,0.01553,0.62500,0.00101,-0.00193,0.78062,-0.14756,0.40200,0.00704,
1609652100827235072,4.56771,3.74652,0.01582,0.62436,0.00112,-0.00218,0.78113,-0.11841,0.37999,0.00854,
1609652100893993984,4.56015,3.77215,0.01637,0.62447,0.00119,-0.00209,0.78105,-0.12110,0.38036,0.00364,
1609652100960744448,4.55236,3.79791,0.01601,0.62456,0.00097,-0.00197,0.78098,-0.11068,0.35082,0.00491,
1609652101027394048,4.54472,3.82324,0.01644,0.62463,0.00104,-0.00189,0.78092,-0.12585,0.36150,0.00593,
1609652101094452224,4.53681,3.84912,0.01691,0.62451,0.00109,-0.00184,0.78102,-0.11371,0.36889,0.02085,
1609652101160790784,4.52903,3.87584,0.01723,0.62327,0.00111,-0.00179,0.78200,-0.14974,0.40108,0.00884,
1609652101227446272,4.52037,3.90334,0.01806,0.62051,0.00120,-0.00195,0.78420,-0.14241,0.41598,0.01603,
1609652101294180096,4.50993,3.93195,0.01852,0.61594,0.00120,-0.00187,0.78779,-0.19264,0.44117,0.00669,
1609652101360957952,4.49739,3.96009,0.01884,0.61089,0.00135,-0.00190,0.79172,-0.18567,0.42394,0.00901,
1609652101427625216,4.48510,3.98740,0.01957,0.60638,0.00130,-0.00205,0.79517,-0.19369,0.40044,0.01314,
1609652101494270720,4.47227,4.01487,0.02002,0.60201,0.00119,-0.00212,0.79848,-0.19181,0.38814,0.01405,
1609652101560772096,4.46017,4.04154,0.02083,0.59883,0.00097,-0.00215,0.80087,-0.16360,0.35401,0.00361,
1609652101627485184,4.44884,4.06663,0.02082,0.59782,0.00067,-0.00206,0.80163,-0.14447,0.32223,0.00367,
1609652101694171904,4.43911,4.09124,0.02211,0.59800,0.00049,-0.00205,0.80150,-0.12440,0.33515,0.00814,
1609652101760992768,4.42984,4.11662,0.02184,0.59815,0.00027,-0.00196,0.80138,-0.12225,0.34447,0.03679,
1609652101827553280,4.42021,4.14133,0.02295,0.59817,0.00017,-0.00210,0.80137,-0.13423,0.34497,0.01305,
1609652101894264576,4.41069,4.16631,0.02366,0.59826,0.00012,-0.00227,0.80130,-0.12913,0.39561,0.04715,
1609652101961037568,4.40112,4.19145,0.02291,0.59831,0.00006,-0.00224,0.80126,-0.12109,0.37866,0.04325,
1609652102027656192,4.39263,4.21639,0.02468,0.59840,0.00032,-0.00254,0.80119,-0.13749,0.38315,0.02705,
1609652102094356224,4.38311,4.24147,0.02429,0.59843,0.00034,-0.00261,0.80117,-0.15700,0.41139,0.02045,
1609652102161011200,4.37380,4.26639,0.02419,0.59842,0.00024,-0.00271,0.80118,-0.15484,0.37774,0.01000,
1609652102227733504,4.36400,4.29136,0.02474,0.59831,0.00045,-0.00287,0.80126,-0.16213,0.40519,0.00491,
1609652102294562560,4.35384,4.31623,0.02428,0.59838,0.00044,-0.00279,0.80121,-0.15447,0.37909,0.00146,
1609652102360995584,4.34492,4.34141,0.02505,0.59846,0.00062,-0.00282,0.80115,-0.15666,0.37490,-0.00001,
1609652102427591424,4.33483,4.36624,0.02490,0.59859,0.00071,-0.00289,0.80105,-0.16198,0.38804,-0.00725,
1609652102494605824,4.32456,4.39111,0.02414,0.59868,0.00063,-0.00273,0.80099,-0.15445,0.35810,-0.00747,
1609652102561067520,4.31404,4.41574,0.02490,0.59866,0.00069,-0.00278,0.80099,-0.15922,0.35810,-0.01694,
1609652102627866624,4.30368,4.44045,0.02497,0.59872,0.00064,-0.00266,0.80095,-0.15405,0.35838,-0.01238,
1609652102694469888,4.29450,4.46520,0.02568,0.59888,0.00060,-0.00244,0.80084,-0.16032,0.35730,-0.00271,
1609652102761087232,4.28430,4.49012,0.02629,0.59904,0.00072,-0.00235,0.80071,-0.14953,0.35404,0.00305,
1609652102827934976,4.27440,4.51500,0.02643,0.59905,0.00074,-0.00231,0.80071,-0.15620,0.37283,0.00155,
1609652102894568448,4.26439,4.53985,0.02618,0.59911,0.00066,-0.00216,0.80067,-0.16336,0.36248,0.00210,
1609652102961291776,4.25554,4.56496,0.02756,0.59927,0.00081,-0.00199,0.80054,-0.16406,0.36932,0.01078,
1609652103028067840,4.24513,4.58973,0.02738,0.59934,0.00092,-0.00199,0.80049,-0.15206,0.38585,0.01564,
1609652103094403840,4.23515,4.61449,0.02719,0.59938,0.00101,-0.00193,0.80046,-0.16146,0.38267,0.00691,
1609652103161283840,4.22515,4.63947,0.02756,0.59946,0.00108,-0.00184,0.80040,-0.13980,0.35737,0.01544,
1609652103227880448,4.21697,4.66504,0.02834,0.59962,0.00102,-0.00163,0.80028,-0.16652,0.37582,0.00744,
1609652103294679296,4.20645,4.69008,0.02881,0.59962,0.00113,-0.00172,0.80028,-0.14911,0.37437,0.01605,
1609652103361310720,4.19636,4.71471,0.02909,0.59979,0.00126,-0.00171,0.80016,-0.15268,0.36668,0.00997,
1609652103427903232,4.18627,4.73946,0.02862,0.59982,0.00128,-0.00162,0.80013,-0.14507,0.37223,0.01083,
1609652103494612992,4.17705,4.76373,0.02964,0.59973,0.00134,-0.00145,0.80020,-0.15880,0.36658,0.00888,
1609652103561304576,4.16632,4.78872,0.02965,0.59946,0.00130,-0.00147,0.80040,-0.16839,0.38390,0.00367,
1609652103628006144,4.15459,4.81386,0.02968,0.59835,0.00125,-0.00151,0.80123,-0.18145,0.37372,-0.00901,
1609652103694874880,4.14323,4.83895,0.03025,0.59737,0.00136,-0.00161,0.80196,-0.17217,0.38613,-0.00304,
1609652103761504768,4.13351,4.86623,0.03041,0.59632,0.00129,-0.00149,0.80274,-0.17345,0.37611,-0.00193,
